date,shop_id,category,units_sold,unit_price_gbp,revenue_gbp,in_promotion,promotion_discount_pct
2025-09-16,4,Bakery,59,2.7,159.3,False,0
2025-09-16,5,Coffee,156,3.62,564.72,False,0
2025-09-16,5,Cold Drinks,44,2.74,120.56,False,0
2025-09-16,5,Sandwiches,95,4.56,433.2,True,10
2025-09-16,5,Snacks,94,1.86,174.84,False,0
2025-09-16,5,Bakery,87,2.37,206.19,False,0
2025-09-16,6,Coffee,133,4.44,590.52,False,0
2025-09-16,6,Cold Drinks,32,3.59,114.88,False,0
2025-09-16,6,Sandwiches,101,5.51,556.51,True,10
2025-09-16,6,Snacks,88,2.37,208.56,False,0
2025-09-16,6,Bakery,76,3.05,231.8,False,0
2025-09-16,7,Coffee,186,4.36,810.96,False,0
2025-09-16,7,Cold Drinks,52,3.62,188.24,False,0
2025-09-16,7,Sandwiches,105,6.21,652.05,True,10
2025-09-16,7,Snacks,145,2.36,342.2,False,0
2025-09-16,7,Bakery,94,2.96,278.24,False,0
2025-09-16,8,Coffee,52,3.53,183.56,False,0
2025-09-16,8,Cold Drinks,14,2.68,37.52,False,0
2025-09-16,8,Sandwiches,34,4.59,156.06,True,10
2025-09-16,8,Snacks,34,1.92,65.28,False,0
2025-09-16,8,Bakery,30,2.32,69.6,False,0
2025-09-16,9,Coffee,133,3.66,486.78,False,0
2025-09-16,9,Cold Drinks,32,3.0,96.0,False,0
2025-09-16,9,Sandwiches,78,4.88,380.64,True,10
2025-09-16,9,Snacks,72,2.0,144.0,False,0
2025-09-16,9,Bakery,74,2.38,176.12,False,0
2025-09-16,10,Coffee,106,3.86,409.16,False,0
2025-09-16,10,Cold Drinks,31,3.03,93.93,False,0
2025-09-16,10,Sandwiches,71,5.31,377.01,True,10
2025-09-16,10,Snacks,77,2.21,170.17,False,0
2025-09-16,10,Bakery,61,2.52,153.72,False,0
2025-09-17,1,Coffee,192,3.57,685.44,False,0
2025-09-17,1,Cold Drinks,33,3.12,102.96,False,0
2025-09-17,1,Sandwiches,102,5.02,512.04,True,10
2025-09-17,1,Snacks,106,2.06,218.36,False,0
2025-09-17,1,Bakery,101,2.53,255.53,False,0
2025-09-17,2,Coffee,119,3.59,427.21,False,0
2025-09-17,2,Cold Drinks,22,2.91,64.02,False,0
2025-09-17,2,Sandwiches,66,4.92,324.72,True,10
2025-09-17,2,Snacks,58,1.97,114.26,False,0
2025-09-17,2,Bakery,51,2.42,123.42,False,0
2025-09-17,3,Coffee,213,4.27,909.51,False,0
2025-09-17,3,Cold Drinks,36,3.44,123.84,False,0
2025-09-17,3,Sandwiches,156,5.3,826.8,True,10
2025-09-17,3,Snacks,127,2.37,300.99,False,0
2025-09-17,3,Bakery,111,2.87,318.57,False,0
2025-09-17,4,Coffee,155,3.74,579.7,False,0
2025-09-17,4,Cold Drinks,29,2.87,83.23,False,0
2025-09-17,4,Sandwiches,85,5.0,425.0,True,10
2025-09-17,4,Snacks,91,1.9,172.9,False,0
2025-09-17,4,Bakery,63,2.7,170.1,False,0
2025-09-17,5,Coffee,172,3.62,622.64,False,0
2025-09-17,5,Cold Drinks,33,2.74,90.42,False,0
2025-09-17,5,Sandwiches,103,4.56,469.68,True,10
2025-09-17,5,Snacks,113,1.86,210.18,False,0
2025-09-17,5,Bakery,91,2.37,215.67,False,0
2025-09-17,6,Coffee,135,4.44,599.4,False,0
2025-09-17,6,Cold Drinks,30,3.59,107.7,False,0
2025-09-17,6,Sandwiches,95,5.51,523.45,True,10
2025-09-17,6,Snacks,94,2.37,222.78,False,0
2025-09-17,6,Bakery,67,3.05,204.35,False,0
2025-09-17,7,Coffee,180,4.36,784.8,False,0
2025-09-17,7,Cold Drinks,33,3.62,119.46,False,0
2025-09-17,7,Sandwiches,141,6.21,875.61,True,10
2025-09-17,7,Snacks,151,2.36,356.36,False,0
2025-09-17,7,Bakery,90,2.96,266.4,False,0
2025-09-17,8,Coffee,49,3.53,172.97,False,0
2025-09-17,8,Cold Drinks,10,2.68,26.8,False,0
2025-09-17,8,Sandwiches,38,4.59,174.42,True,10
2025-09-17,8,Snacks,37,1.92,71.04,False,0
2025-09-17,8,Bakery,35,2.32,81.2,False,0
2025-09-17,9,Coffee,135,3.66,494.1,False,0
2025-09-17,9,Cold Drinks,24,3.0,72.0,False,0
2025-09-17,9,Sandwiches,86,4.88,419.68,True,10
2025-09-17,9,Snacks,86,2.0,172.0,False,0
2025-09-17,9,Bakery,74,2.38,176.12,False,0
2025-09-17,10,Coffee,122,3.86,470.92,False,0
2025-09-17,10,Cold Drinks,28,3.03,84.84,False,0
2025-09-17,10,Sandwiches,74,5.31,392.94,True,10
2025-09-17,10,Snacks,67,2.21,148.07,False,0
2025-09-17,10,Bakery,63,2.52,158.76,False,0
2025-09-18,1,Coffee,185,3.57,660.45,False,0
2025-09-18,1,Cold Drinks,28,3.12,87.36,False,0
2025-09-18,1,Sandwiches,104,5.02,522.08,True,10
2025-09-18,1,Snacks,89,2.06,183.34,False,0
2025-09-18,1,Bakery,75,2.53,189.75,False,0
2025-09-18,2,Coffee,103,3.59,369.77,False,0
2025-09-18,2,Cold Drinks,17,2.91,49.47,False,0
2025-09-18,2,Sandwiches,57,4.92,280.44,True,10
2025-09-18,2,Snacks,71,1.97,139.87,False,0
2025-09-18,2,Bakery,55,2.42,133.1,False,0
2025-09-18,3,Coffee,196,4.27,836.92,False,0
2025-09-18,3,Cold Drinks,41,3.44,141.04,False,0
2025-09-18,3,Sandwiches,124,5.3,657.2,True,10
2025-09-18,3,Snacks,119,2.37,282.03,False,0
2025-09-18,3,Bakery,100,2.87,287.0,False,0
2025-09-18,4,Coffee,126,3.74,471.24,False,0
2025-09-18,4,Cold Drinks,19,2.87,54.53,False,0
2025-09-18,4,Sandwiches,80,5.0,400.0,True,10
2025-09-18,4,Snacks,87,1.9,165.3,False,0
2025-09-18,4,Bakery,64,2.7,172.8,False,0
2025-09-18,5,Coffee,146,3.62,528.52,False,0
2025-09-18,5,Cold Drinks,25,2.74,68.5,False,0
2025-09-18,5,Sandwiches,99,4.56,451.44,True,10
2025-09-18,5,Snacks,99,1.86,184.14,False,0
2025-09-18,5,Bakery,74,2.37,175.38,False,0
2025-09-18,6,Coffee,116,4.44,515.04,False,0
2025-09-18,6,Cold Drinks,21,3.59,75.39,False,0
2025-09-18,6,Sandwiches,90,5.51,495.9,True,10
2025-09-18,6,Snacks,88,2.37,208.56,False,0
2025-09-18,6,Bakery,60,3.05,183.0,False,0
2025-09-18,7,Coffee,199,4.36,867.64,False,0
2025-09-18,7,Cold Drinks,34,3.62,123.08,False,0
2025-09-18,7,Sandwiches,103,6.21,639.63,True,10
2025-09-18,7,Snacks,112,2.36,264.32,False,0
2025-09-18,7,Bakery,90,2.96,266.4,False,0
2025-09-18,8,Coffee,50,3.53,176.5,False,0
2025-09-18,8,Cold Drinks,10,2.68,26.8,False,0
2025-09-18,8,Sandwiches,29,4.59,133.11,True,10
2025-09-18,8,Snacks,32,1.92,61.44,False,0
2025-09-18,8,Bakery,26,2.32,60.32,False,0
2025-09-18,9,Coffee,132,3.66,483.12,False,0
2025-09-18,9,Cold Drinks,20,3.0,60.0,False,0
2025-09-18,9,Sandwiches,83,4.88,405.04,True,10
2025-09-18,9,Snacks,86,2.0,172.0,False,0
2025-09-18,9,Bakery,70,2.38,166.6,False,0
2025-09-18,10,Coffee,112,3.86,432.32,False,0
2025-09-18,10,Cold Drinks,20,3.03,60.6,False,0
2025-09-18,10,Sandwiches,62,5.31,329.22,True,10
2025-09-18,10,Snacks,69,2.21,152.49,False,0
2025-09-18,10,Bakery,56,2.52,141.12,False,0
2025-09-19,1,Coffee,206,3.57,735.42,False,0
2025-09-19,1,Cold Drinks,39,3.12,121.68,False,0
2025-09-19,1,Sandwiches,136,5.02,682.72,True,10
2025-09-19,1,Snacks,114,2.06,234.84,False,0
2025-09-19,1,Bakery,104,2.53,263.12,False,0
2025-09-19,2,Coffee,107,3.59,384.13,False,0
2025-09-19,2,Cold Drinks,29,2.91,84.39,False,0
2025-09-19,2,Sandwiches,86,4.92,423.12,True,10
2025-09-19,2,Snacks,71,1.97,139.87,False,0
2025-09-19,2,Bakery,67,2.42,162.14,False,0
2025-09-19,3,Coffee,231,4.27,986.37,False,0
2025-09-19,3,Cold Drinks,54,3.44,185.76,False,0
2025-09-19,3,Sandwiches,182,5.3,964.6,True,10
2025-09-19,3,Snacks,157,2.37,372.09,False,0
2025-09-19,3,Bakery,121,2.87,347.27,False,0
2025-09-19,4,Coffee,138,3.74,516.12,False,0
2025-09-19,4,Cold Drinks,33,2.87,94.71,False,0
2025-09-19,4,Sandwiches,88,5.0,440.0,True,10
2025-09-19,4,Snacks,107,1.9,203.3,False,0
2025-09-19,4,Bakery,80,2.7,216.0,False,0
2025-09-19,5,Coffee,195,3.62,705.9,False,0
2025-09-19,5,Cold Drinks,40,2.74,109.6,False,0
2025-09-19,5,Sandwiches,129,4.56,588.24,True,10
2025-09-19,5,Snacks,138,1.86,256.68,False,0
2025-09-19,5,Bakery,88,2.37,208.56,False,0
2025-09-19,6,Coffee,152,4.44,674.88,False,0
2025-09-19,6,Cold Drinks,35,3.59,125.65,False,0
2025-09-19,6,Sandwiches,115,5.51,633.65,True,10
2025-09-19,6,Snacks,117,2.37,277.29,False,0
2025-09-19,6,Bakery,74,3.05,225.7,False,0
2025-09-19,7,Coffee,205,4.36,893.8,False,0
2025-09-19,7,Cold Drinks,51,3.62,184.62,False,0
2025-09-19,7,Sandwiches,123,6.21,763.83,True,10
2025-09-19,7,Snacks,151,2.36,356.36,False,0
2025-09-19,7,Bakery,122,2.96,361.12,False,0
2025-09-19,8,Coffee,64,3.53,225.92,False,0
2025-09-19,8,Cold Drinks,15,2.68,40.2,False,0
2025-09-19,8,Sandwiches,38,4.59,174.42,True,10
2025-09-19,8,Snacks,38,1.92,72.96,False,0
2025-09-19,8,Bakery,32,2.32,74.24,False,0
2025-09-19,9,Coffee,153,3.66,559.98,False,0
2025-09-19,9,Cold Drinks,28,3.0,84.0,False,0
2025-09-19,9,Sandwiches,100,4.88,488.0,True,10
2025-09-19,9,Snacks,113,2.0,226.0,False,0
2025-09-19,9,Bakery,85,2.38,202.3,False,0
2025-09-19,10,Coffee,128,3.94,504.32,False,0
2025-09-19,10,Cold Drinks,30,3.03,90.9,False,0
2025-09-19,10,Sandwiches,86,5.31,456.66,True,10
2025-09-19,10,Snacks,91,2.21,201.11,False,0
2025-09-19,10,Bakery,73,2.52,183.96,False,0
2025-09-20,1,Coffee,178,3.57,635.46,False,0
2025-09-20,1,Cold Drinks,33,3.12,102.96,False,0
2025-09-20,1,Sandwiches,96,5.58,535.68,False,0
2025-09-20,1,Snacks,102,2.06,210.12,False,0
2025-09-20,1,Bakery,89,2.53,225.17,False,0
2025-09-20,2,Coffee,96,3.59,344.64,False,0
2025-09-20,2,Cold Drinks,21,2.91,61.11,False,0
2025-09-20,2,Sandwiches,50,5.47,273.5,False,0
2025-09-20,2,Snacks,64,1.97,126.08,False,0
2025-09-20,2,Bakery,42,2.42,101.64,False,0
2025-09-20,3,Coffee,160,4.27,683.2,False,0
2025-09-20,3,Cold Drinks,28,3.44,96.32,False,0
2025-09-20,3,Sandwiches,84,5.89,494.76,False,0
2025-09-20,3,Snacks,85,2.37,201.45,False,0
2025-09-20,3,Bakery,78,2.87,223.86,False,0
2025-09-20,4,Coffee,131,3.74,489.94,False,0
2025-09-20,4,Cold Drinks,32,2.87,91.84,False,0
2025-09-20,4,Sandwiches,88,5.56,489.28,False,0
2025-09-20,4,Snacks,96,1.9,182.4,False,0
2025-09-20,4,Bakery,66,2.7,178.2,False,0
2025-09-20,5,Coffee,148,3.62,535.76,False,0
2025-09-20,5,Cold Drinks,26,2.74,71.24,False,0
2025-09-20,5,Sandwiches,72,5.07,365.04,False,0
2025-09-20,5,Snacks,88,1.86,163.68,False,0
2025-09-20,5,Bakery,71,2.37,168.27,False,0
2025-09-20,6,Coffee,133,4.44,590.52,False,0
2025-09-20,6,Cold Drinks,32,3.59,114.88,False,0
2025-09-20,6,Sandwiches,83,6.12,507.96,False,0
2025-09-20,6,Snacks,92,2.37,218.04,False,0
2025-09-20,6,Bakery,84,3.05,256.2,False,0
2025-09-20,7,Coffee,124,4.36,540.64,False,0
2025-09-20,7,Cold Drinks,29,3.62,104.98,False,0
2025-09-20,7,Sandwiches,66,6.9,455.4,False,0
2025-09-20,7,Snacks,82,2.36,193.52,False,0
2025-09-20,7,Bakery,65,2.96,192.4,False,0
2025-09-20,8,Coffee,40,3.53,141.2,False,0
2025-09-20,8,Cold Drinks,10,2.68,26.8,False,0
2025-09-20,8,Sandwiches,22,5.1,112.2,False,0
2025-09-20,8,Snacks,30,1.92,57.6,False,0
2025-09-20,8,Bakery,24,2.32,55.68,False,0
2025-09-20,9,Coffee,147,3.66,538.02,False,0
2025-09-20,9,Cold Drinks,27,3.0,81.0,False,0
2025-09-20,9,Sandwiches,73,5.42,395.66,False,0
2025-09-20,9,Snacks,96,2.0,192.0,False,0
2025-09-20,9,Bakery,80,2.38,190.4,False,0
2025-09-20,10,Coffee,117,3.94,460.98,False,0
2025-09-20,10,Cold Drinks,24,3.03,72.72,False,0
2025-09-20,10,Sandwiches,66,5.9,389.4,False,0
2025-09-20,10,Snacks,72,2.21,159.12,False,0
2025-09-20,10,Bakery,62,2.52,156.24,False,0
2025-09-21,1,Coffee,132,3.57,471.24,False,0
2025-09-21,1,Cold Drinks,35,3.12,109.2,False,0
2025-09-21,1,Sandwiches,63,5.58,351.54,False,0
2025-09-21,1,Snacks,91,2.06,187.46,False,0
2025-09-21,1,Bakery,65,2.53,164.45,False,0
2025-09-21,2,Coffee,63,3.59,226.17,False,0
2025-09-21,2,Cold Drinks,19,2.91,55.29,False,0
2025-09-21,2,Sandwiches,34,5.47,185.98,False,0
2025-09-21,2,Snacks,42,1.97,82.74,False,0
2025-09-21,2,Bakery,36,2.42,87.12,False,0
2025-09-21,3,Coffee,105,4.27,448.35,False,0
2025-09-21,3,Cold Drinks,26,3.44,89.44,False,0
2025-09-21,3,Sandwiches,62,5.89,365.18,False,0
2025-09-21,3,Snacks,60,2.37,142.2,False,0
2025-09-21,3,Bakery,48,2.87,137.76,False,0
2025-09-21,4,Coffee,81,3.74,302.94,False,0
2025-09-21,4,Cold Drinks,24,2.87,68.88,False,0
2025-09-21,4,Sandwiches,55,5.56,305.8,False,0
2025-09-21,4,Snacks,63,1.9,119.7,False,0
2025-09-21,4,Bakery,45,2.7,121.5,False,0
2025-09-21,5,Coffee,80,3.62,289.6,False,0
2025-09-21,5,Cold Drinks,24,2.74,65.76,False,0
2025-09-21,5,Sandwiches,58,5.07,294.06,False,0
2025-09-21,5,Snacks,59,1.86,109.74,False,0
2025-09-21,5,Bakery,50,2.37,118.5,False,0
2025-09-21,6,Coffee,90,4.44,399.6,False,0
2025-09-21,6,Cold Drinks,27,3.59,96.93,False,0
2025-09-21,6,Sandwiches,68,6.12,416.16,False,0
2025-09-21,6,Snacks,63,2.37,149.31,False,0
2025-09-21,6,Bakery,54,3.05,164.7,False,0
2025-09-21,7,Coffee,85,4.36,370.6,False,0
2025-09-21,7,Cold Drinks,22,3.62,79.64,False,0
2025-09-21,7,Sandwiches,48,6.9,331.2,False,0
2025-09-21,7,Snacks,69,2.36,162.84,False,0
2025-09-21,7,Bakery,48,2.96,142.08,False,0
2025-09-21,8,Coffee,29,3.53,102.37,False,0
2025-09-21,8,Cold Drinks,8,2.68,21.44,False,0
2025-09-21,8,Sandwiches,18,5.1,91.8,False,0
2025-09-21,8,Snacks,19,1.92,36.48,False,0
2025-09-21,8,Bakery,17,2.32,39.44,False,0
2025-09-21,9,Coffee,92,3.66,336.72,False,0
2025-09-21,9,Cold Drinks,23,3.0,69.0,False,0
2025-09-21,9,Sandwiches,60,5.42,325.2,False,0
2025-09-21,9,Snacks,70,2.0,140.0,False,0
2025-09-21,9,Bakery,63,2.38,149.94,False,0
2025-09-21,10,Coffee,80,3.94,315.2,False,0
2025-09-21,10,Cold Drinks,23,3.03,69.69,False,0
2025-09-21,10,Sandwiches,45,5.9,265.5,False,0
2025-09-21,10,Snacks,52,2.21,114.92,False,0
2025-09-21,10,Bakery,49,2.52,123.48,False,0
2025-09-22,1,Coffee,175,3.57,624.75,False,0
2025-09-22,1,Cold Drinks,23,3.12,71.76,False,0
2025-09-22,1,Sandwiches,88,5.58,491.04,False,0
2025-09-22,1,Snacks,94,2.06,193.64,False,0
2025-09-22,1,Bakery,94,2.53,237.82,False,0
2025-09-22,2,Coffee,104,3.59,373.36,False,0
2025-09-22,2,Cold Drinks,16,2.91,46.56,False,0
2025-09-22,2,Sandwiches,48,5.47,262.56,False,0
2025-09-22,2,Snacks,61,1.97,120.17,False,0
2025-09-22,2,Bakery,50,2.42,121.0,False,0
2025-09-22,3,Coffee,199,4.27,849.73,False,0
2025-09-22,3,Cold Drinks,26,3.44,89.44,False,0
2025-09-22,3,Sandwiches,119,5.89,700.91,False,0
2025-09-22,3,Snacks,124,2.37,293.88,False,0
2025-09-22,3,Bakery,90,2.87,258.3,False,0
2025-09-22,4,Coffee,124,3.74,463.76,False,0
2025-09-22,4,Cold Drinks,18,2.87,51.66,False,0
2025-09-22,4,Sandwiches,66,5.56,366.96,False,0
2025-09-22,4,Snacks,76,1.96,148.96,False,0
2025-09-22,4,Bakery,64,2.7,172.8,False,0
2025-09-22,5,Coffee,164,3.62,593.68,False,0
2025-09-22,5,Cold Drinks,27,2.74,73.98,False,0
2025-09-22,5,Sandwiches,67,5.07,339.69,False,0
2025-09-22,5,Snacks,105,1.86,195.3,False,0
2025-09-22,5,Bakery,82,2.37,194.34,False,0
2025-09-22,6,Coffee,135,4.44,599.4,False,0
2025-09-22,6,Cold Drinks,19,3.59,68.21,False,0
2025-09-22,6,Sandwiches,73,6.12,446.76,False,0
2025-09-22,6,Snacks,84,2.37,199.08,False,0
2025-09-22,6,Bakery,63,3.05,192.15,False,0
2025-09-22,7,Coffee,164,4.36,715.04,False,0
2025-09-22,7,Cold Drinks,25,3.62,90.5,False,0
2025-09-22,7,Sandwiches,88,6.9,607.2,False,0
2025-09-22,7,Snacks,117,2.36,276.12,False,0
2025-09-22,7,Bakery,83,2.96,245.68,False,0
2025-09-22,8,Coffee,54,3.53,190.62,False,0
2025-09-22,8,Cold Drinks,7,2.68,18.76,False,0
2025-09-22,8,Sandwiches,27,5.1,137.7,False,0
2025-09-22,8,Snacks,32,1.92,61.44,False,0
2025-09-22,8,Bakery,26,2.32,60.32,False,0
2025-09-22,9,Coffee,131,3.66,479.46,False,0
2025-09-22,9,Cold Drinks,19,3.0,57.0,False,0
2025-09-22,9,Sandwiches,63,5.42,341.46,False,0
2025-09-22,9,Snacks,79,2.0,158.0,False,0
2025-09-22,9,Bakery,64,2.38,152.32,False,0
2025-09-22,10,Coffee,127,3.94,500.38,False,0
2025-09-22,10,Cold Drinks,17,3.03,51.51,False,0
2025-09-22,10,Sandwiches,52,5.9,306.8,False,0
2025-09-22,10,Snacks,75,2.21,165.75,False,0
2025-09-22,10,Bakery,62,2.52,156.24,False,0
2025-09-23,1,Coffee,143,3.57,510.51,False,0
2025-09-23,1,Cold Drinks,42,3.12,131.04,False,0
2025-09-23,1,Sandwiches,85,5.58,474.3,False,0
2025-09-23,1,Snacks,101,2.06,208.06,False,0
2025-09-23,1,Bakery,93,2.53,235.29,False,0
2025-09-23,2,Coffee,95,3.59,341.05,False,0
2025-09-23,2,Cold Drinks,32,2.91,93.12,False,0
2025-09-23,2,Sandwiches,56,5.47,306.32,False,0
2025-09-23,2,Snacks,67,1.97,131.99,False,0
2025-09-23,2,Bakery,57,2.42,137.94,False,0
2025-09-23,3,Coffee,202,4.27,862.54,False,0
2025-09-23,3,Cold Drinks,51,3.44,175.44,False,0
2025-09-23,3,Sandwiches,119,5.89,700.91,False,0
2025-09-23,3,Snacks,147,2.37,348.39,False,0
2025-09-23,3,Bakery,112,2.87,321.44,False,0
2025-09-23,4,Coffee,111,3.74,415.14,False,0
2025-09-23,4,Cold Drinks,36,2.87,103.32,False,0
2025-09-23,4,Sandwiches,76,5.56,422.56,False,0
2025-09-23,4,Snacks,82,1.96,160.72,False,0
2025-09-23,4,Bakery,63,2.7,170.1,False,0
2025-09-23,5,Coffee,153,3.62,553.86,False,0
2025-09-23,5,Cold Drinks,43,2.74,117.82,False,0
2025-09-23,5,Sandwiches,101,5.07,512.07,False,0
2025-09-23,5,Snacks,106,1.86,197.16,False,0
2025-09-23,5,Bakery,85,2.37,201.45,False,0
2025-09-23,6,Coffee,126,4.44,559.44,False,0
2025-09-23,6,Cold Drinks,40,3.59,143.6,False,0
2025-09-23,6,Sandwiches,78,6.12,477.36,False,0
2025-09-23,6,Snacks,94,2.37,222.78,False,0
2025-09-23,6,Bakery,71,3.05,216.55,False,0
2025-09-23,7,Coffee,174,4.36,758.64,False,0
2025-09-23,7,Cold Drinks,64,3.62,231.68,False,0
2025-09-23,7,Sandwiches,104,6.9,717.6,False,0
2025-09-23,7,Snacks,122,2.36,287.92,False,0
2025-09-23,7,Bakery,103,2.96,304.88,False,0
2025-09-23,8,Coffee,101,3.53,356.53,False,0
2025-09-23,8,Cold Drinks,34,2.68,91.12,False,0
2025-09-23,8,Sandwiches,65,5.1,331.5,False,0
2025-09-23,8,Snacks,79,1.92,151.68,False,0
2025-09-23,8,Bakery,69,2.32,160.08,False,0
2025-09-23,9,Coffee,139,3.66,508.74,False,0
2025-09-23,9,Cold Drinks,39,3.0,117.0,False,0
2025-09-23,9,Sandwiches,67,5.42,363.14,False,0
2025-09-23,9,Snacks,77,2.0,154.0,False,0
2025-09-23,9,Bakery,73,2.38,173.74,False,0
2025-09-23,10,Coffee,109,3.94,429.46,False,0
2025-09-23,10,Cold Drinks,33,3.03,99.99,False,0
2025-09-23,10,Sandwiches,61,5.9,359.9,False,0
2025-09-23,10,Snacks,77,2.21,170.17,False,0
2025-09-23,10,Bakery,63,2.52,158.76,False,0
2025-09-24,1,Coffee,197,3.57,703.29,False,0
2025-09-24,1,Cold Drinks,32,3.12,99.84,False,0
2025-09-24,1,Sandwiches,99,5.58,552.42,False,0
2025-09-24,1,Snacks,97,2.06,199.82,False,0
2025-09-24,1,Bakery,95,2.53,240.35,False,0
2025-09-24,2,Coffee,117,3.59,420.03,False,0
2025-09-24,2,Cold Drinks,20,2.91,58.2,False,0
2025-09-24,2,Sandwiches,48,5.47,262.56,False,0
2025-09-24,2,Snacks,75,1.97,147.75,False,0
2025-09-24,2,Bakery,60,2.42,145.2,False,0
2025-09-24,3,Coffee,194,4.27,828.38,False,0
2025-09-24,3,Cold Drinks,45,3.44,154.8,False,0
2025-09-24,3,Sandwiches,118,5.89,695.02,False,0
2025-09-24,3,Snacks,133,2.37,315.21,False,0
2025-09-24,3,Bakery,111,2.87,318.57,False,0
2025-09-24,4,Coffee,118,3.74,441.32,False,0
2025-09-24,4,Cold Drinks,31,2.87,88.97,False,0
2025-09-24,4,Sandwiches,66,5.56,366.96,False,0
2025-09-24,4,Snacks,88,1.96,172.48,False,0
2025-09-24,4,Bakery,70,2.7,189.0,False,0
2025-09-24,5,Coffee,148,3.62,535.76,False,0
2025-09-24,5,Cold Drinks,34,2.74,93.16,False,0
2025-09-24,5,Sandwiches,87,5.07,441.09,False,0
2025-09-24,5,Snacks,123,1.86,228.78,False,0
2025-09-24,5,Bakery,93,2.37,220.41,False,0
2025-09-24,6,Coffee,151,4.44,670.44,False,0
2025-09-24,6,Cold Drinks,35,3.59,125.65,False,0
2025-09-24,6,Sandwiches,85,6.12,520.2,False,0
2025-09-24,6,Snacks,91,2.37,215.67,False,0
2025-09-24,6,Bakery,67,3.05,204.35,False,0
2025-09-24,7,Coffee,183,4.36,797.88,False,0
2025-09-24,7,Cold Drinks,40,3.62,144.8,False,0
2025-09-24,7,Sandwiches,109,6.9,752.1,False,0
2025-09-24,7,Snacks,119,2.36,280.84,False,0
2025-09-24,7,Bakery,117,2.96,346.32,False,0
2025-09-24,8,Coffee,105,3.53,370.65,False,0
2025-09-24,8,Cold Drinks,25,2.68,67.0,False,0
2025-09-24,8,Sandwiches,69,5.1,351.9,False,0
2025-09-24,8,Snacks,78,1.92,149.76,False,0
2025-09-24,8,Bakery,68,2.32,157.76,False,0
2025-09-24,9,Coffee,137,3.66,501.42,False,0
2025-09-24,9,Cold Drinks,29,3.0,87.0,False,0
2025-09-24,9,Sandwiches,73,5.42,395.66,False,0
2025-09-24,9,Snacks,85,2.0,170.0,False,0
2025-09-24,9,Bakery,70,2.38,166.6,False,0
2025-09-24,10,Coffee,138,3.94,543.72,False,0
2025-09-24,10,Cold Drinks,25,3.03,75.75,False,0
2025-09-24,10,Sandwiches,66,5.9,389.4,False,0
2025-09-24,10,Snacks,72,2.21,159.12,False,0
2025-09-24,10,Bakery,74,2.52,186.48,False,0
2025-09-25,1,Coffee,190,3.57,678.3,False,0
2025-09-25,1,Cold Drinks,36,3.12,112.32,False,0
2025-09-25,1,Sandwiches,92,5.58,513.36,False,0
2025-09-25,1,Snacks,133,2.06,273.98,False,0
2025-09-25,1,Bakery,98,2.53,247.94,False,0
2025-09-25,2,Coffee,131,3.59,470.29,False,0
2025-09-25,2,Cold Drinks,21,2.91,61.11,False,0
2025-09-25,2,Sandwiches,58,5.47,317.26,False,0
2025-09-25,2,Snacks,69,1.97,135.93,False,0
2025-09-25,2,Bakery,58,2.42,140.36,False,0
2025-09-25,3,Coffee,235,4.27,1003.45,False,0
2025-09-25,3,Cold Drinks,37,3.44,127.28,False,0
2025-09-25,3,Sandwiches,127,5.89,748.03,False,0
2025-09-25,3,Snacks,131,2.37,310.47,False,0
2025-09-25,3,Bakery,109,2.87,312.83,False,0
2025-09-25,4,Coffee,143,3.74,534.82,False,0
2025-09-25,4,Cold Drinks,29,2.87,83.23,False,0
2025-09-25,4,Sandwiches,79,5.56,439.24,False,0
2025-09-25,4,Snacks,93,1.96,182.28,False,0
2025-09-25,4,Bakery,69,2.7,186.3,False,0
2025-09-25,5,Coffee,158,3.62,571.96,False,0
2025-09-25,5,Cold Drinks,32,2.74,87.68,False,0
2025-09-25,5,Sandwiches,98,5.07,496.86,False,0
2025-09-25,5,Snacks,108,1.86,200.88,False,0
2025-09-25,5,Bakery,92,2.37,218.04,False,0
2025-09-25,6,Coffee,149,4.44,661.56,False,0
2025-09-25,6,Cold Drinks,25,3.59,89.75,False,0
2025-09-25,6,Sandwiches,88,6.12,538.56,False,0
2025-09-25,6,Snacks,91,2.37,215.67,False,0
2025-09-25,6,Bakery,83,3.05,253.15,False,0
2025-09-25,7,Coffee,175,4.36,763.0,False,0
2025-09-25,7,Cold Drinks,45,3.62,162.9,False,0
2025-09-25,7,Sandwiches,99,6.9,683.1,False,0
2025-09-25,7,Snacks,135,2.36,318.6,False,0
2025-09-25,7,Bakery,100,2.96,296.0,False,0
2025-09-25,8,Coffee,119,3.53,420.07,False,0
2025-09-25,8,Cold Drinks,27,2.68,72.36,False,0
2025-09-25,8,Sandwiches,68,5.1,346.8,False,0
2025-09-25,8,Snacks,79,1.92,151.68,False,0
2025-09-25,8,Bakery,72,2.32,167.04,False,0
2025-09-25,9,Coffee,144,3.66,527.04,False,0
2025-09-25,9,Cold Drinks,28,3.0,84.0,False,0
2025-09-25,9,Sandwiches,73,5.42,395.66,False,0
2025-09-25,9,Snacks,95,2.0,190.0,False,0
2025-09-25,9,Bakery,77,2.38,183.26,False,0
2025-09-25,10,Coffee,126,3.94,496.44,False,0
2025-09-25,10,Cold Drinks,25,3.03,75.75,False,0
2025-09-25,10,Sandwiches,71,5.9,418.9,False,0
2025-09-25,10,Snacks,79,2.21,174.59,False,0
2025-09-25,10,Bakery,61,2.52,153.72,False,0
